"","MAG","sample_name","sample_title","sample_name_ncbi_full","Site.x","Sample","Completeness","Conatmination","Strain_het","Size","Contigs","GC","N50","seqid","Site.y","bioproject_accession","SRA_accession","year","collection_date","depth","X.env_broad_scale","X.env_local_scale","X.env_medium","X.geo_loc_name","X.lat_lon","alkalinity","alkalinity_method","alkyl_diethers","altitude","aminopept_act","ammonium","atmospheric_data","bac_prod","bac_resp","bacteria_carb_prod","biomass","bishomohopanol","bromide","calcium","carb_nitro_ratio","chem_administration","chloride","chlorophyll","collection_method","conduc","density","diether_lipids","diss_carb_dioxide","diss_hydrogen","diss_inorg_carb","diss_inorg_nitro","diss_inorg_phosp","diss_org_carb","diss_org_nitro","diss_oxygen","down_par","elev","fluor","glucosidase_act","isolation_source","light_intensity","magnesium","mean_frict_vel","mean_peak_frict_vel","misc_param","n_alkanes","neg_cont_type","nitrate","nitrite","nitro","omics_observ_id","org_carb","org_matter","org_nitro","organism_count","oxy_stat_samp","part_org_carb","part_org_nitro","perturbation","petroleum_hydrocarb","ph","phaeopigments","phosphate","phosplipid_fatt_acid","photon_flux","pos_cont_type","potassium","pressure","primary_prod","redox_potential","ref_biomaterial","rel_to_oxygen","salinity","samp_collect_device","samp_mat_process","samp_size","samp_store_dur","samp_store_loc","samp_store_temp","samp_vol_we_dna_ext","silicate","size_frac","size_frac_low","size_frac_up","sodium","soluble_react_phosp","source_material_id","sulfate","sulfide","suspend_part_matter","temp","tidal_stage","tot_depth_water_col","tot_diss_nitro","tot_inorg_nitro","tot_nitro","tot_part_carb","tot_phosp","turbidity","water_current","description","derived_from","GTDB classification","Domain","Phylum","Class","Order","Family","Genus","Species","sample_name_ncbi"
"62","samp_4320_metabat2_94","Microcystis panniformis_A_LV_14_4. Soklo_2022_3","LV_14_samp_4320_4. Soklo_2022","Microcystis aeruginosa_LV_14_4. Soklo_2022_3","4. Soklo","samp_4320",95.94,2.56,50,5.287943,612,42.6,11473,"LV_14","4. Soklo","PRJNA1119566","SAMN41659683",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4525_34.41326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","130.02 (ug/L)","Van dorn collection","142.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.88mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.4 (ug/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"38.8(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"5.6m ",NA,NA,NA,NA,NA,"21.7NTU",NA,"Site 10 R2","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659683  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"63","samp_4320_metadecoder_628","Microcystis panniformis_A_LV_14_4. Soklo_2022_4","LV_14_samp_4320_4. Soklo_2022","Microcystis aeruginosa_LV_14_4. Soklo_2022_4","4. Soklo","samp_4320",90.57,1.61,75,4.451957,424,42.8,12674,"LV_14","4. Soklo","PRJNA1119566","SAMN41659683",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4525_34.41326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","130.02 (ug/L)","Van dorn collection","142.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.88mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.4 (ug/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"38.8(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"5.6m ",NA,NA,NA,NA,NA,"21.7NTU",NA,"Site 10 R2","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659683  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"64","samp_4320_metadecoder_702","Dolichospermum sp._LV_14_4. Soklo_2022_4","LV_14_samp_4320_4. Soklo_2022","Nostocales bacterium_LV_14_4. Soklo_2022","4. Soklo","samp_4320",93.1,1.11,83.33,3.92019,270,37,19408,"LV_14","4. Soklo","PRJNA1119566","SAMN41659683",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4525_34.41326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","130.02 (ug/L)","Van dorn collection","142.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.88mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.4 (ug/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"38.8(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"5.6m ",NA,NA,NA,NA,NA,"21.7NTU",NA,"Site 10 R2","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659683  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Dolichospermum;s__","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales",NA,NA,NA,"Nostocales bacterium"
"65","samp_4320_semibin_145","Microcystis panniformis_A_LV_14_4. Soklo_2022_5","LV_14_samp_4320_4. Soklo_2022","Microcystis aeruginosa_LV_14_4. Soklo_2022_5","4. Soklo","samp_4320",94.63,2.34,58.33,5.253573,593,42.6,11473,"LV_14","4. Soklo","PRJNA1119566","SAMN41659683",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4525_34.41326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","130.02 (ug/L)","Van dorn collection","142.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.88mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.4 (ug/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"38.8(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"5.6m ",NA,NA,NA,NA,NA,"21.7NTU",NA,"Site 10 R2","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659683  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"66","samp_4320_semibin_228","Dolichospermum sp._LV_14_4. Soklo_2022_5","LV_14_samp_4320_4. Soklo_2022","Dolichospermum sp._LV_14_4. Soklo_2022_4","4. Soklo","samp_4320",95.55,1.78,66.67,4.203838,340,37.1,17898,"LV_14","4. Soklo","PRJNA1119566","SAMN41659683",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4525_34.41326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","130.02 (ug/L)","Van dorn collection","142.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.88mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.4 (ug/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"38.8(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"5.6m ",NA,NA,NA,NA,NA,"21.7NTU",NA,"Site 10 R2","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659683  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Dolichospermum;s__","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Dolichospermum",NA,"Dolichospermum sp."
"67","samp_4321_VAMB_590","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022","LV_15_samp_4321_2. Homa Bay Pier_2022","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022","2. Homa Bay Pier","samp_4321",97.29,6.76,79.49,5.230003,1122,36.5,12682,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Dolichospermum;s__","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Dolichospermum",NA,"Dolichospermum sp."
"68","samp_4321_VAMB_595","Microcystis panniformis_A_LV_15_2. Homa Bay Pier_2022","LV_15_samp_4321_2. Homa Bay Pier_2022","Microcystis aeruginosa_LV_15_2. Homa Bay Pier_2022","2. Homa Bay Pier","samp_4321",99.89,4.25,80,5.680429,941,42.7,11584,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"69","samp_4321_concoct_295","Microcystis panniformis_A_LV_15_2. Homa Bay Pier_2022_1","LV_15_samp_4321_2. Homa Bay Pier_2022","Microcystis aeruginosa_LV_15_2. Homa Bay Pier_2022_1","2. Homa Bay Pier","samp_4321",99.89,2.67,75,5.785772,814,42.6,11523,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"70","samp_4321_concoct_327","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022_1","LV_15_samp_4321_2. Homa Bay Pier_2022","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022_1","2. Homa Bay Pier","samp_4321",99.67,3.97,77.27,5.329736,891,37.1,12643,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Dolichospermum;s__","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Dolichospermum",NA,"Dolichospermum sp."
"71","samp_4321_maxbin_125","Microcystis panniformis_A_LV_15_2. Homa Bay Pier_2022_2","LV_15_samp_4321_2. Homa Bay Pier_2022","Microcystis aeruginosa_LV_15_2. Homa Bay Pier_2022_2","2. Homa Bay Pier","samp_4321",97.7,2.67,58.82,5.72518,722,42.5,11556,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"72","samp_4321_metabat2_52","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022_2","LV_15_samp_4321_2. Homa Bay Pier_2022","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022_2","2. Homa Bay Pier","samp_4321",96.52,1.52,66.67,4.331939,419,36.8,16454,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Dolichospermum;s__","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Dolichospermum",NA,"Dolichospermum sp."
"73","samp_4321_metabat2_69","Microcystis panniformis_A_LV_15_2. Homa Bay Pier_2022_3","LV_15_samp_4321_2. Homa Bay Pier_2022","Microcystis aeruginosa_LV_15_2. Homa Bay Pier_2022_3","2. Homa Bay Pier","samp_4321",96.38,2.01,83.33,5.229921,595,42.5,12217,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"74","samp_4321_metadecoder_473","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022_3","LV_15_samp_4321_2. Homa Bay Pier_2022","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022_3","2. Homa Bay Pier","samp_4321",95.14,1.34,71.43,3.992245,314,37,18287,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Dolichospermum;s__","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Dolichospermum",NA,"Dolichospermum sp."
"75","samp_4321_metadecoder_483","Microcystis panniformis_A_LV_15_2. Homa Bay Pier_2022_4","LV_15_samp_4321_2. Homa Bay Pier_2022","Microcystis aeruginosa_LV_15_2. Homa Bay Pier_2022_4","2. Homa Bay Pier","samp_4321",93.64,1.61,70,4.471698,418,42.8,13527,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"76","samp_4321_semibin_164","Microcystis panniformis_A_LV_15_2. Homa Bay Pier_2022_5","LV_15_samp_4321_2. Homa Bay Pier_2022","Microcystis aeruginosa_LV_15_2. Homa Bay Pier_2022_5","2. Homa Bay Pier","samp_4321",97.04,1.9,66.67,5.276349,574,42.7,12401,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis_A","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis","Microcystis aeruginosa","Microcystis aeruginosa"
"77","samp_4321_semibin_170","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022_4","LV_15_samp_4321_2. Homa Bay Pier_2022","Dolichospermum sp._LV_15_2. Homa Bay Pier_2022_4","2. Homa Bay Pier","samp_4321",95.58,1.78,55.56,4.346794,403,37.4,16454,"LV_15","2. Homa Bay Pier","PRJNA1119566","SAMN41659684",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5654 (ug/L)","0.053(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"22.418(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659684  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Dolichospermum;s__","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Dolichospermum",NA,"Dolichospermum sp."
