start,end,file,record_id,region,product,KCB_hit,new_header
0,5472,samp_4318_metabat2_38,contig_295,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4318_metabat2_38_contig_295_cyanobactin
0,15236,samp_4318_metabat2_38,contig_303,1,T1PKS / NRPS-like,desmamide A/desmamide B/desmamide C,samp_4318_metabat2_38_contig_303_T1PKS / NRPS-like
0,69405,samp_4318_metabat2_38,contig_326,1,NRPS / T1PKS / NRPS-like,microcystin LR,samp_4318_metabat2_38_contig_326_NRPS / T1PKS / NRPS-like
0,22669,samp_4318_metabat2_38,contig_346,1,T1PKS,NA,samp_4318_metabat2_38_contig_346_T1PKS
0,10092,samp_4318_metabat2_38,contig_373,1,spliceotide,NA,samp_4318_metabat2_38_contig_373_spliceotide
0,5504,samp_4318_metabat2_38,contig_401,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4318_metabat2_38_contig_401_cyanobactin
0,7787,samp_4318_metabat2_38,contig_420,1,terpene,NA,samp_4318_metabat2_38_contig_420_terpene
0,34630,samp_4318_metabat2_38,contig_432,1,T1PKS / NRPS-like / T3PKS,merocyclophane C/merocyclophane D,samp_4318_metabat2_38_contig_432_T1PKS / NRPS-like / T3PKS
0,6098,samp_4318_metabat2_38,contig_446,1,cyanobactin,NA,samp_4318_metabat2_38_contig_446_cyanobactin
0,22525,samp_4318_metabat2_38,contig_462,1,NRPS-like / NRPS,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4318_metabat2_38_contig_462_NRPS-like / NRPS
0,9052,samp_4318_metabat2_38,contig_464,1,LAP,NA,samp_4318_metabat2_38_contig_464_LAP
0,14797,samp_4318_metabat2_38,contig_498,1,terpene,NA,samp_4318_metabat2_38_contig_498_terpene
3948,25235,samp_4444_VAMB_1403,contig_9,1,terpene,NA,samp_4444_VAMB_1403_contig_9_terpene
8342,29266,samp_4444_VAMB_1403,contig_171,1,terpene,NA,samp_4444_VAMB_1403_contig_171_terpene
0,5268,samp_4444_VAMB_899,contig_400,1,cyanobactin,NA,samp_4444_VAMB_899_contig_400_cyanobactin
0,6226,samp_4444_VAMB_899,contig_879,1,terpene,NA,samp_4444_VAMB_899_contig_879_terpene
0,11427,samp_4444_metabat2_185,contig_143,1,crocagin,NA,samp_4444_metabat2_185_contig_143_crocagin
0,8598,samp_4444_metabat2_185,contig_184,1,RiPP-like,NA,samp_4444_metabat2_185_contig_184_RiPP-like
0,14675,samp_4444_metabat2_185,contig_246,1,T1PKS,NA,samp_4444_metabat2_185_contig_246_T1PKS
0,10536,samp_4444_metabat2_185,contig_418,1,terpene,NA,samp_4444_metabat2_185_contig_418_terpene
0,7936,samp_4444_metabat2_185,contig_588,1,RRE-containing,NA,samp_4444_metabat2_185_contig_588_RRE-containing
0,6842,samp_4322_metabat2_24,contig_96,1,terpene,NA,samp_4322_metabat2_24_contig_96_terpene
0,24157,samp_4322_metabat2_24,contig_109,1,NRPS-like / NRPS,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4322_metabat2_24_contig_109_NRPS-like / NRPS
0,30339,samp_4322_metabat2_24,contig_110,1,NRPS / microviridin,anachelin,samp_4322_metabat2_24_contig_110_NRPS / microviridin
0,7667,samp_4322_metabat2_24,contig_134,1,terpene,NA,samp_4322_metabat2_24_contig_134_terpene
0,7461,samp_4322_metabat2_24,contig_153,1,LAP,NA,samp_4322_metabat2_24_contig_153_LAP
0,12649,samp_4322_metabat2_24,contig_181,1,terpene,NA,samp_4322_metabat2_24_contig_181_terpene
0,25244,samp_4322_metabat2_24,contig_185,1,T1PKS,NA,samp_4322_metabat2_24_contig_185_T1PKS
0,10417,samp_4322_metabat2_24,contig_193,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4322_metabat2_24_contig_193_cyanobactin
0,10882,samp_4322_metabat2_24,contig_281,1,T1PKS,desmamide A/desmamide B/desmamide C,samp_4322_metabat2_24_contig_281_T1PKS
0,60472,samp_4322_metabat2_24,contig_329,1,NRPS / T1PKS / NRPS-like,microcystin LR,samp_4322_metabat2_24_contig_329_NRPS / T1PKS / NRPS-like
0,34459,samp_4322_metabat2_24,contig_347,1,T1PKS / NRPS-like / T3PKS,merocyclophane C/merocyclophane D,samp_4322_metabat2_24_contig_347_T1PKS / NRPS-like / T3PKS
0,13572,samp_4322_metabat2_24,contig_394,1,spliceotide,NA,samp_4322_metabat2_24_contig_394_spliceotide
0,13291,samp_4322_metabat2_24,contig_418,1,NRPS,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4322_metabat2_24_contig_418_NRPS
0,16295,samp_4322_metabat2_24,contig_428,1,T1PKS / NRPS-like,desmamide A/desmamide B/desmamide C,samp_4322_metabat2_24_contig_428_T1PKS / NRPS-like
0,6119,samp_4322_metabat2_24,contig_438,1,cyanobactin,NA,samp_4322_metabat2_24_contig_438_cyanobactin
0,9650,samp_4313_maxbin_367,contig_143,1,T1PKS,1-heptadecene,samp_4313_maxbin_367_contig_143_T1PKS
0,16519,samp_4313_maxbin_367,contig_174,1,terpene,NA,samp_4313_maxbin_367_contig_174_terpene
5364,16151,samp_4313_maxbin_367,contig_343,1,terpene,NA,samp_4313_maxbin_367_contig_343_terpene
0,5564,samp_4313_maxbin_378,contig_31,1,RRE-containing,NA,samp_4313_maxbin_378_contig_31_RRE-containing
0,6901,samp_4313_maxbin_378,contig_451,1,terpene,NA,samp_4313_maxbin_378_contig_451_terpene
0,5159,samp_4432_VAMB_631,contig_1968,1,cyanobactin,prenylagaramide B/prenylagaramide C,samp_4432_VAMB_631_contig_1968_cyanobactin
9952,21980,samp_4444_metabat2_168,contig_614,1,terpene,NA,samp_4444_metabat2_168_contig_614_terpene
0,6669,samp_4448_metabat2_150,contig_144,1,terpene,NA,samp_4448_metabat2_150_contig_144_terpene
0,12667,samp_4443_semibin_375,contig_24,1,terpene,NA,samp_4443_semibin_375_contig_24_terpene
0,12660,samp_4443_semibin_375,contig_153,1,RiPP-like,NA,samp_4443_semibin_375_contig_153_RiPP-like
0,6543,samp_4443_semibin_375,contig_457,1,arylpolyene,NA,samp_4443_semibin_375_contig_457_arylpolyene
0,12311,samp_4447_metadecoder_888,contig_69,1,cyanobactin,NA,samp_4447_metadecoder_888_contig_69_cyanobactin
0,20139,samp_4447_metadecoder_888,contig_72,1,terpene,NA,samp_4447_metadecoder_888_contig_72_terpene
0,8644,samp_4447_metadecoder_888,contig_79,1,NRPS-like,NA,samp_4447_metadecoder_888_contig_79_NRPS-like
0,20104,samp_4447_metadecoder_888,contig_81,1,hglE-KS,heterocyst glycolipids,samp_4447_metadecoder_888_contig_81_hglE-KS
0,14020,samp_4447_metadecoder_888,contig_84,1,T1PKS,NA,samp_4447_metadecoder_888_contig_84_T1PKS
0,13095,samp_4447_metadecoder_888,contig_88,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4447_metadecoder_888_contig_88_NRPS-like
6211,23093,samp_4447_metadecoder_888,contig_107,1,terpene,NA,samp_4447_metadecoder_888_contig_107_terpene
0,16901,samp_4447_metadecoder_888,contig_112,1,NRPS-like,bovienimide A,samp_4447_metadecoder_888_contig_112_NRPS-like
1111,16915,samp_4447_metadecoder_888,contig_225,1,terpene,NA,samp_4447_metadecoder_888_contig_225_terpene
0,26299,samp_4447_metadecoder_888,contig_226,1,lanthipeptide-class-v,hassallidin C,samp_4447_metadecoder_888_contig_226_lanthipeptide-class-v
0,7104,samp_4448_concoct_1792,contig_100,1,RRE-containing,NA,samp_4448_concoct_1792_contig_100_RRE-containing
0,8701,samp_4448_concoct_1792,contig_435,1,hglE-KS,NA,samp_4448_concoct_1792_contig_435_hglE-KS
0,16567,samp_4448_concoct_1792,contig_649,1,NRPS-like,1-heptadecene,samp_4448_concoct_1792_contig_649_NRPS-like
0,12949,samp_4448_concoct_1792,contig_692,1,terpene,NA,samp_4448_concoct_1792_contig_692_terpene
0,7635,samp_4443_VAMB_834,contig_202,1,microviridin,anabaenopeptin,samp_4443_VAMB_834_contig_202_microviridin
0,43244,samp_4443_VAMB_834,contig_247,1,T1PKS / NRPS / NRPS-like,nocuolin A,samp_4443_VAMB_834_contig_247_T1PKS / NRPS / NRPS-like
301,10646,samp_4443_VAMB_834,contig_735,1,cyanobactin,NA,samp_4443_VAMB_834_contig_735_cyanobactin
0,8995,samp_4443_VAMB_834,contig_786,1,terpene,NA,samp_4443_VAMB_834_contig_786_terpene
0,5499,samp_4443_VAMB_834,contig_1087,1,NRPS,NA,samp_4443_VAMB_834_contig_1087_NRPS
9507,38862,samp_4443_VAMB_834,contig_1293,1,terpene / oligosaccharide,NA,samp_4443_VAMB_834_contig_1293_terpene / oligosaccharide
0,11117,samp_4443_VAMB_834,contig_1329,1,lanthipeptide-class-v,NA,samp_4443_VAMB_834_contig_1329_lanthipeptide-class-v
0,30785,samp_4443_VAMB_834,contig_1766,1,lanthipeptide-class-v,NA,samp_4443_VAMB_834_contig_1766_lanthipeptide-class-v
0,5430,samp_4443_VAMB_834,contig_1768,1,lanthipeptide-class-ii,NA,samp_4443_VAMB_834_contig_1768_lanthipeptide-class-ii
0,12546,samp_4443_VAMB_834,contig_1795,1,terpene,NA,samp_4443_VAMB_834_contig_1795_terpene
0,18702,samp_4443_VAMB_834,contig_1946,1,mycosporine-like,hexose-palythine-serine/hexose-shinorine,samp_4443_VAMB_834_contig_1946_mycosporine-like
0,27531,samp_4443_VAMB_834,contig_2179,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4443_VAMB_834_contig_2179_hglE-KS / T1PKS
0,26768,samp_4443_VAMB_834,contig_2237,1,hglE-KS,heterocyst glycolipids,samp_4443_VAMB_834_contig_2237_hglE-KS
0,14675,samp_4444_semibin_567,contig_167,1,T1PKS,NA,samp_4444_semibin_567_contig_167_T1PKS
0,27406,samp_4444_semibin_567,contig_259,1,T1PKS / NRPS-like,1-heptadecene,samp_4444_semibin_567_contig_259_T1PKS / NRPS-like
0,23374,samp_4325_concoct_153,contig_28,1,NRPS-like,NA,samp_4325_concoct_153_contig_28_NRPS-like
0,11991,samp_4325_concoct_153,contig_63,1,cyanobactin,anacyclamide A10,samp_4325_concoct_153_contig_63_cyanobactin
0,23048,samp_4325_concoct_153,contig_128,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4325_concoct_153_contig_128_NRPS
0,28760,samp_4325_concoct_153,contig_166,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4325_concoct_153_contig_166_NRPS-like
0,26393,samp_4325_concoct_153,contig_173,1,lanthipeptide-class-v,hassallidin C,samp_4325_concoct_153_contig_173_lanthipeptide-class-v
21410,39320,samp_4325_concoct_153,contig_194,1,terpene,NA,samp_4325_concoct_153_contig_194_terpene
0,14120,samp_4325_concoct_153,contig_277,1,terpene,NA,samp_4325_concoct_153_contig_277_terpene
0,25541,samp_4325_concoct_153,contig_436,1,hglE-KS,ambiguine P,samp_4325_concoct_153_contig_436_hglE-KS
0,12311,samp_4325_concoct_153,contig_463,1,cyanobactin,NA,samp_4325_concoct_153_contig_463_cyanobactin
0,6006,samp_4325_concoct_153,contig_485,1,terpene,NA,samp_4325_concoct_153_contig_485_terpene
0,20682,samp_4325_concoct_153,contig_495,1,NRPS-like,NA,samp_4325_concoct_153_contig_495_NRPS-like
0,26904,samp_4325_concoct_153,contig_505,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4325_concoct_153_contig_505_T1PKS / hglE-KS
0,13425,samp_4325_concoct_153,contig_521,1,T1PKS,NA,samp_4325_concoct_153_contig_521_T1PKS
7277,48758,samp_4325_concoct_153,contig_525,1,hglE-KS,heterocyst glycolipids,samp_4325_concoct_153_contig_525_hglE-KS
0,5447,samp_4325_concoct_153,contig_526,1,terpene,geosmin,samp_4325_concoct_153_contig_526_terpene
0,7411,samp_4321_VAMB_590,contig_83,1,cyanobactin,anacyclamide A10,samp_4321_VAMB_590_contig_83_cyanobactin
6041,26872,samp_4321_VAMB_590,contig_113,1,terpene,NA,samp_4321_VAMB_590_contig_113_terpene
0,38444,samp_4321_VAMB_590,contig_246,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4321_VAMB_590_contig_246_hglE-KS / T1PKS
0,20507,samp_4321_VAMB_590,contig_323,1,lanthipeptide-class-v,hassallidin C,samp_4321_VAMB_590_contig_323_lanthipeptide-class-v
0,13431,samp_4321_VAMB_590,contig_414,1,NRPS-like,NA,samp_4321_VAMB_590_contig_414_NRPS-like
0,42553,samp_4321_VAMB_590,contig_532,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4321_VAMB_590_contig_532_NRPS
0,33306,samp_4321_VAMB_590,contig_545,1,NRPS-like,NA,samp_4321_VAMB_590_contig_545_NRPS-like
0,25196,samp_4321_VAMB_590,contig_625,1,hglE-KS,heterocyst glycolipids,samp_4321_VAMB_590_contig_625_hglE-KS
0,13694,samp_4321_VAMB_590,contig_972,1,terpene,NA,samp_4321_VAMB_590_contig_972_terpene
2186,23119,samp_4321_VAMB_590,contig_982,1,terpene,NA,samp_4321_VAMB_590_contig_982_terpene
4435,23900,samp_4312_semibin_243,contig_26,1,terpene,NA,samp_4312_semibin_243_contig_26_terpene
0,35195,samp_4312_semibin_243,contig_27,1,hglE-KS,heterocyst glycolipids,samp_4312_semibin_243_contig_27_hglE-KS
0,14279,samp_4312_semibin_243,contig_34,1,cyanobactin,anacyclamide A10,samp_4312_semibin_243_contig_34_cyanobactin
0,25452,samp_4312_semibin_243,contig_61,1,hglE-KS,ambiguine P,samp_4312_semibin_243_contig_61_hglE-KS
0,30035,samp_4312_semibin_243,contig_79,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4312_semibin_243_contig_79_NRPS-like
0,38009,samp_4312_semibin_243,contig_113,1,NRPS-like,NA,samp_4312_semibin_243_contig_113_NRPS-like
0,6643,samp_4312_semibin_243,contig_145,1,cyanobactin,anacyclamide A10,samp_4312_semibin_243_contig_145_cyanobactin
0,31493,samp_4312_semibin_243,contig_203,1,lanthipeptide-class-v,hassallidin C,samp_4312_semibin_243_contig_203_lanthipeptide-class-v
0,23308,samp_4312_semibin_243,contig_205,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4312_semibin_243_contig_205_NRPS
0,36347,samp_4312_semibin_243,contig_241,1,NRPS-like,NA,samp_4312_semibin_243_contig_241_NRPS-like
0,12975,samp_4312_semibin_243,contig_250,1,T1PKS,NA,samp_4312_semibin_243_contig_250_T1PKS
0,26905,samp_4312_semibin_243,contig_272,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4312_semibin_243_contig_272_T1PKS / hglE-KS
2991,23924,samp_4312_semibin_243,contig_298,1,terpene,NA,samp_4312_semibin_243_contig_298_terpene
20216,39918,samp_4312_semibin_243,contig_299,1,terpene,NA,samp_4312_semibin_243_contig_299_terpene
0,10579,samp_4314_semibin_167,contig_269,1,terpene,NA,samp_4314_semibin_167_contig_269_terpene
0,15488,samp_4314_semibin_167,contig_355,1,terpene,NA,samp_4314_semibin_167_contig_355_terpene
0,5582,samp_4319_concoct_522,contig_2,1,terpene,geosmin,samp_4319_concoct_522_contig_2_terpene
10724,41252,samp_4319_concoct_522,contig_26,1,NRPS-like,NA,samp_4319_concoct_522_contig_26_NRPS-like
0,26425,samp_4319_concoct_522,contig_135,1,lanthipeptide-class-v,hassallidin C,samp_4319_concoct_522_contig_135_lanthipeptide-class-v
26300,75594,samp_4319_concoct_522,contig_176,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4319_concoct_522_contig_176_T1PKS / hglE-KS
8494,29427,samp_4319_concoct_522,contig_217,1,terpene,NA,samp_4319_concoct_522_contig_217_terpene
0,36055,samp_4319_concoct_522,contig_357,1,NRPS-like,NA,samp_4319_concoct_522_contig_357_NRPS-like
0,23048,samp_4319_concoct_522,contig_378,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4319_concoct_522_contig_378_NRPS
0,9907,samp_4319_concoct_522,contig_387,1,RRE-containing,NA,samp_4319_concoct_522_contig_387_RRE-containing
0,7513,samp_4319_concoct_522,contig_406,1,T1PKS,NA,samp_4319_concoct_522_contig_406_T1PKS
0,9298,samp_4319_concoct_522,contig_529,1,terpene,NA,samp_4319_concoct_522_contig_529_terpene
6265,40416,samp_4319_concoct_522,contig_661,1,hglE-KS,heterocyst glycolipids,samp_4319_concoct_522_contig_661_hglE-KS
0,12311,samp_4319_concoct_522,contig_725,1,cyanobactin,NA,samp_4319_concoct_522_contig_725_cyanobactin
4614,20488,samp_4319_concoct_522,contig_980,1,terpene,NA,samp_4319_concoct_522_contig_980_terpene
0,5638,samp_4319_concoct_522,contig_1241,1,lanthipeptide-class-ii,NA,samp_4319_concoct_522_contig_1241_lanthipeptide-class-ii
0,21167,samp_4447_maxbin_94,contig_47,1,terpene,NA,samp_4447_maxbin_94_contig_47_terpene
0,7431,samp_4447_maxbin_94,contig_103,1,lanthipeptide-class-v,NA,samp_4447_maxbin_94_contig_103_lanthipeptide-class-v
0,9573,samp_4447_maxbin_94,contig_134,1,NRPS-like,NA,samp_4447_maxbin_94_contig_134_NRPS-like
20681,47473,samp_4447_maxbin_94,contig_142,1,hglE-KS,heterocyst glycolipids,samp_4447_maxbin_94_contig_142_hglE-KS
0,12848,samp_4447_maxbin_94,contig_160,1,lanthipeptide-class-v,NA,samp_4447_maxbin_94_contig_160_lanthipeptide-class-v
0,34069,samp_4447_maxbin_94,contig_225,1,NRPS-like,NA,samp_4447_maxbin_94_contig_225_NRPS-like
0,6662,samp_4447_maxbin_94,contig_287,1,lanthipeptide-class-ii / NRPS-like,1-heptadecene,samp_4447_maxbin_94_contig_287_lanthipeptide-class-ii / NRPS-like
0,43154,samp_4447_maxbin_94,contig_346,1,hglE-KS,heterocyst glycolipids,samp_4447_maxbin_94_contig_346_hglE-KS
0,5979,samp_4447_maxbin_94,contig_480,1,T1PKS,crocacin,samp_4447_maxbin_94_contig_480_T1PKS
0,13467,samp_4447_maxbin_94,contig_508,1,thioamitides,NA,samp_4447_maxbin_94_contig_508_thioamitides
0,11179,samp_4447_maxbin_94,contig_584,1,terpene,NA,samp_4447_maxbin_94_contig_584_terpene
15090,22586,samp_4435_semibin_217,contig_58,1,RiPP-like,NA,samp_4435_semibin_217_contig_58_RiPP-like
0,7279,samp_4435_semibin_217,contig_240,1,terpene,NA,samp_4435_semibin_217_contig_240_terpene
0,10813,samp_4435_semibin_217,contig_325,1,NRPS-like,NA,samp_4435_semibin_217_contig_325_NRPS-like
0,14646,samp_4435_semibin_217,contig_357,1,NRPS-like,rhizomide A/rhizomide B/rhizomide C,samp_4435_semibin_217_contig_357_NRPS-like
0,8377,samp_4435_semibin_217,contig_412,1,terpene,NA,samp_4435_semibin_217_contig_412_terpene
0,15412,samp_4435_semibin_217,contig_481,1,NRPS,NA,samp_4435_semibin_217_contig_481_NRPS
0,7262,samp_4435_concoct_1861,contig_409,1,NRPS-like,NA,samp_4435_concoct_1861_contig_409_NRPS-like
0,10749,samp_4435_concoct_1861,contig_764,1,NRPS-like,NA,samp_4435_concoct_1861_contig_764_NRPS-like
0,7903,samp_4435_concoct_1861,contig_1045,1,terpene,NA,samp_4435_concoct_1861_contig_1045_terpene
0,9034,samp_4435_concoct_1861,contig_1133,1,hglE-KS,heterocyst glycolipids,samp_4435_concoct_1861_contig_1133_hglE-KS
0,5582,samp_4319_maxbin_392,contig_1,1,terpene,geosmin,samp_4319_maxbin_392_contig_1_terpene
0,36988,samp_4319_maxbin_392,contig_73,1,T1PKS / T3PKS / NRPS-like,merocyclophane C/merocyclophane D,samp_4319_maxbin_392_contig_73_T1PKS / T3PKS / NRPS-like
0,76738,samp_4319_maxbin_392,contig_143,1,NRPS / T1PKS / NRPS-like,microcystin LR,samp_4319_maxbin_392_contig_143_NRPS / T1PKS / NRPS-like
83254,100718,samp_4319_maxbin_392,contig_143,2,terpene,NA,samp_4319_maxbin_392_contig_143_terpene
0,12431,samp_4319_maxbin_392,contig_176,1,terpene,NA,samp_4319_maxbin_392_contig_176_terpene
0,10616,samp_4319_maxbin_392,contig_208,1,T1PKS,desmamide A/desmamide B/desmamide C,samp_4319_maxbin_392_contig_208_T1PKS
0,13697,samp_4319_maxbin_392,contig_238,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4319_maxbin_392_contig_238_cyanobactin
0,16816,samp_4319_maxbin_392,contig_245,1,NRPS-like / T1PKS,desmamide A/desmamide B/desmamide C,samp_4319_maxbin_392_contig_245_NRPS-like / T1PKS
0,24288,samp_4319_maxbin_392,contig_308,1,T1PKS,aeruginoside 126B/aeruginoside 126A,samp_4319_maxbin_392_contig_308_T1PKS
0,9278,samp_4319_maxbin_392,contig_419,1,LAP,NA,samp_4319_maxbin_392_contig_419_LAP
1504,18608,samp_4319_maxbin_392,contig_423,1,lassopeptide,NA,samp_4319_maxbin_392_contig_423_lassopeptide
0,21391,samp_4319_maxbin_392,contig_424,1,PUFA / hglE-KS,NA,samp_4319_maxbin_392_contig_424_PUFA / hglE-KS
0,26315,samp_4319_maxbin_392,contig_490,1,NRPS / microviridin,anachelin,samp_4319_maxbin_392_contig_490_NRPS / microviridin
0,7033,samp_4319_maxbin_392,contig_617,1,spliceotide,NA,samp_4319_maxbin_392_contig_617_spliceotide
0,39126,samp_4319_maxbin_392,contig_664,1,NRPS / NRPS-like,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4319_maxbin_392_contig_664_NRPS / NRPS-like
0,6054,samp_4319_maxbin_392,contig_709,1,cyanobactin,NA,samp_4319_maxbin_392_contig_709_cyanobactin
0,5638,samp_4319_maxbin_392,contig_726,1,lanthipeptide-class-ii,NA,samp_4319_maxbin_392_contig_726_lanthipeptide-class-ii
0,11735,samp_4319_maxbin_392,contig_788,1,terpene,NA,samp_4319_maxbin_392_contig_788_terpene
392,11248,samp_4444_semibin_482,contig_165,1,terpene,NA,samp_4444_semibin_482_contig_165_terpene
187,14480,samp_4444_semibin_482,contig_216,1,terpene,NA,samp_4444_semibin_482_contig_216_terpene
7367,43475,samp_4448_maxbin_437,contig_3,1,hglE-KS,heterocyst glycolipids,samp_4448_maxbin_437_contig_3_hglE-KS
21471,41584,samp_4448_maxbin_437,contig_5,1,terpene,NA,samp_4448_maxbin_437_contig_5_terpene
0,23796,samp_4448_maxbin_437,contig_7,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4448_maxbin_437_contig_7_NRPS-like
2987,41997,samp_4448_maxbin_437,contig_26,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4448_maxbin_437_contig_26_hglE-KS / T1PKS
0,18251,samp_4448_maxbin_437,contig_38,1,NRPS-like,NA,samp_4448_maxbin_437_contig_38_NRPS-like
0,32900,samp_4448_maxbin_437,contig_40,1,T1PKS,bartoloside 2/bartoloside 3/bartoloside 4,samp_4448_maxbin_437_contig_40_T1PKS
0,37930,samp_4448_maxbin_437,contig_126,1,NRPS-like,NA,samp_4448_maxbin_437_contig_126_NRPS-like
0,26425,samp_4448_maxbin_437,contig_149,1,lanthipeptide-class-v,hassallidin C,samp_4448_maxbin_437_contig_149_lanthipeptide-class-v
2076,23009,samp_4448_maxbin_437,contig_234,1,terpene,NA,samp_4448_maxbin_437_contig_234_terpene
0,16786,samp_4448_maxbin_437,contig_237,1,terpene,NA,samp_4448_maxbin_437_contig_237_terpene
0,5924,samp_4444_semibin_496,contig_283,1,terpene,NA,samp_4444_semibin_496_contig_283_terpene
0,5125,samp_4315_maxbin_66,contig_375,1,NRPS-like,NA,samp_4315_maxbin_66_contig_375_NRPS-like
0,6045,samp_4315_maxbin_66,contig_537,1,hglE-KS,NA,samp_4315_maxbin_66_contig_537_hglE-KS
0,12661,samp_4315_maxbin_66,contig_564,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4315_maxbin_66_contig_564_T1PKS / hglE-KS
0,6002,samp_4315_maxbin_66,contig_697,1,terpene,NA,samp_4315_maxbin_66_contig_697_terpene
0,5960,samp_4449_semibin_251,contig_5,1,NRPS-like,NA,samp_4449_semibin_251_contig_5_NRPS-like
0,5621,samp_4449_semibin_251,contig_13,1,NRPS-like,NA,samp_4449_semibin_251_contig_13_NRPS-like
0,20929,samp_4449_semibin_251,contig_222,1,hglE-KS,NA,samp_4449_semibin_251_contig_222_hglE-KS
0,10524,samp_4449_semibin_251,contig_227,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4449_semibin_251_contig_227_T1PKS / hglE-KS
0,8485,samp_4449_semibin_251,contig_241,1,T1PKS,NA,samp_4449_semibin_251_contig_241_T1PKS
0,8377,samp_4449_semibin_251,contig_252,1,terpene,NA,samp_4449_semibin_251_contig_252_terpene
0,12157,samp_4449_semibin_251,contig_253,1,terpene,NA,samp_4449_semibin_251_contig_253_terpene
0,10626,samp_4449_semibin_251,contig_308,1,terpene,NA,samp_4449_semibin_251_contig_308_terpene
2369,14922,samp_4449_semibin_251,contig_471,1,cyanobactin,NA,samp_4449_semibin_251_contig_471_cyanobactin
0,17927,samp_4449_semibin_251,contig_486,1,hglE-KS,heterocyst glycolipids,samp_4449_semibin_251_contig_486_hglE-KS
6712,18857,samp_4445_metabat2_46,contig_72,1,terpene,NA,samp_4445_metabat2_46_contig_72_terpene
0,6451,samp_4445_metabat2_46,contig_296,1,RiPP-like,NA,samp_4445_metabat2_46_contig_296_RiPP-like
0,8899,samp_4445_metabat2_46,contig_482,1,terpene,NA,samp_4445_metabat2_46_contig_482_terpene
0,6283,samp_4331_metabat2_24,contig_41,1,terpene,NA,samp_4331_metabat2_24_contig_41_terpene
0,10754,samp_4443_maxbin_283,contig_315,1,NRPS-like,NA,samp_4443_maxbin_283_contig_315_NRPS-like
0,20263,samp_4443_maxbin_283,contig_336,1,NRPS-like,NA,samp_4443_maxbin_283_contig_336_NRPS-like
0,11636,samp_4443_maxbin_283,contig_363,1,terpene,NA,samp_4443_maxbin_283_contig_363_terpene
0,24638,samp_4443_maxbin_283,contig_428,1,lanthipeptide-class-v,hassallidin C,samp_4443_maxbin_283_contig_428_lanthipeptide-class-v
0,11783,samp_4443_maxbin_283,contig_453,1,terpene,NA,samp_4443_maxbin_283_contig_453_terpene
0,16325,samp_4443_maxbin_283,contig_465,1,terpene,NA,samp_4443_maxbin_283_contig_465_terpene
0,29826,samp_4443_maxbin_283,contig_474,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4443_maxbin_283_contig_474_T1PKS / hglE-KS
0,13617,samp_4443_maxbin_283,contig_479,1,T1PKS,NA,samp_4443_maxbin_283_contig_479_T1PKS
0,20248,samp_4443_maxbin_283,contig_481,1,hglE-KS,heterocyst glycolipids,samp_4443_maxbin_283_contig_481_hglE-KS
